hand_raise,resource_visits,announcement_views,discussion_posts,free_time,study_time,absences,final_grade,learning_style,total_actions,video_actions,audio_actions,text_actions,platform
,,,,,,,,,8895.0,174.0,2045.0,2756.0,mobile
,,,,,,,,,5485.0,55.0,1990.0,1295.0,mobile
,,,,,,,,,15617.0,538.0,5954.0,3985.0,mobile
,,,,,,,,,2101.0,54.0,917.0,439.0,mobile
,,,,,,,,,1413.0,30.0,354.0,460.0,web
,,,,,,,,,3.0,0.0,0.0,2.0,mobile
,,,,,,,,,3091.0,85.0,697.0,1082.0,mobile
,,,,,,,,,46987.0,36.0,20471.0,6104.0,mobile
,,,,,,,,,25.0,0.0,4.0,16.0,mobile
,,,,,,,,,194.0,0.0,28.0,79.0,web
,,,,,,,,,6503.0,189.0,2687.0,1326.0,web
,,,,,,,,,872.0,2.0,264.0,257.0,mobile
,,,,,,,,,392.0,62.0,32.0,92.0,web
,,,,,,,,,219.0,0.0,6.0,99.0,web
,,,,,,,,,14271.0,292.0,1489.0,4619.0,mobile
,,,,,,,,,12007.0,515.0,1766.0,5684.0,web
,,,,,,,,,24.0,0.0,2.0,15.0,mobile
,,,,,,,,,49.0,18.0,2.0,14.0,mobile
,,,,,,,,,5.0,0.0,0.0,0.0,web
,,,,,,,,,80.0,14.0,18.0,17.0,mobile
,,,,,,,,,932.0,0.0,288.0,240.0,mobile
,,,,,,,,,4875.0,53.0,1050.0,1197.0,mobile
,,,,,,,,,144.0,0.0,24.0,61.0,mobile
,,,,,,,,,186.0,126.0,0.0,21.0,web
,,,,,,,,,63.0,0.0,23.0,20.0,mobile
,,,,,,,,,432.0,28.0,53.0,141.0,web
,,,,,,,,,157.0,18.0,40.0,47.0,mobile
,,,,,,,,,3.0,0.0,0.0,2.0,mobile
,,,,,,,,,665.0,0.0,151.0,225.0,web
,,,,,,,,,1156.0,22.0,95.0,418.0,mobile
,,,,,,,,,39.0,0.0,12.0,17.0,mobile
,,,,,,,,,129.0,0.0,56.0,36.0,mobile
,,,,,,,,,8071.0,36.0,3675.0,1400.0,mobile
,,,,,,,,,96.0,0.0,20.0,21.0,mobile
,,,,,,,,,8308.0,0.0,989.0,2945.0,mobile
,,,,,,,,,15.0,0.0,2.0,8.0,mobile
,,,,,,,,,25.0,0.0,0.0,13.0,mobile
,,,,,,,,,19.0,0.0,4.0,10.0,mobile
,,,,,,,,,4579.0,0.0,1572.0,1092.0,mobile
,,,,,,,,,20.0,0.0,2.0,12.0,mobile
,,,,,,,,,303.0,0.0,55.0,164.0,web
,,,,,,,,,3017.0,218.0,378.0,1083.0,web
,,,,,,,,,243.0,0.0,41.0,84.0,mobile
,,,,,,,,,3592.0,48.0,810.0,1050.0,mobile
,,,,,,,,,112.0,0.0,26.0,31.0,mobile
,,,,,,,,,1171.0,22.0,115.0,403.0,mobile
,,,,,,,,,25.0,0.0,4.0,14.0,mobile
,,,,,,,,,794.0,4.0,292.0,196.0,mobile
,,,,,,,,,44.0,4.0,8.0,18.0,mobile
,,,,,,,,,8649.0,0.0,1895.0,2876.0,mobile
,,,,,,,,,799.0,14.0,434.0,141.0,mobile
,,,,,,,,,22.0,0.0,0.0,16.0,mobile
,,,,,,,,,51.0,0.0,0.0,18.0,web
,,,,,,,,,1003.0,40.0,436.0,290.0,web
,,,,,,,,,20.0,0.0,2.0,12.0,mobile
,,,,,,,,,25.0,0.0,6.0,13.0,mobile
,,,,,,,,,9529.0,396.0,1467.0,3714.0,web
,,,,,,,,,4598.0,60.0,436.0,1377.0,mobile
,,,,,,,,,18.0,0.0,0.0,12.0,mobile
,,,,,,,,,2519.0,208.0,519.0,706.0,mobile
,,,,,,,,,3318.0,70.0,680.0,1028.0,mobile
,,,,,,,,,1521.0,64.0,160.0,543.0,web
,,,,,,,,,1510.0,11.0,344.0,399.0,mobile
,,,,,,,,,2520.0,6.0,268.0,961.0,web
,,,,,,,,,412.0,4.0,93.0,136.0,mobile
,,,,,,,,,25.0,0.0,6.0,13.0,mobile
,,,,,,,,,1307.0,60.0,418.0,304.0,mobile
,,,,,,,,,27.0,0.0,4.0,16.0,mobile
,,,,,,,,,231.0,0.0,32.0,82.0,mobile
,,,,,,,,,32.0,0.0,14.0,12.0,web
,,,,,,,,,1085.0,2.0,51.0,477.0,mobile
,,,,,,,,,14.0,0.0,2.0,8.0,mobile
,,,,,,,,,602.0,0.0,34.0,235.0,mobile
,,,,,,,,,1879.0,78.0,184.0,676.0,mobile
,,,,,,,,,21.0,0.0,0.0,14.0,mobile
,,,,,,,,,27.0,0.0,6.0,14.0,mobile
,,,,,,,,,4458.0,31.0,1291.0,1334.0,web
,,,,,,,,,4118.0,49.0,1036.0,1443.0,web
,,,,,,,,,124.0,10.0,2.0,51.0,mobile
,,,,,,,,,663.0,4.0,299.0,150.0,mobile
,,,,,,,,,1532.0,6.0,314.0,615.0,web
,,,,,,,,,21.0,0.0,0.0,14.0,mobile
,,,,,,,,,3505.0,72.0,511.0,1013.0,mobile
,,,,,,,,,24231.0,315.0,6147.0,8731.0,mobile
,,,,,,,,,22.0,0.0,4.0,12.0,mobile
,,,,,,,,,22.0,0.0,0.0,15.0,mobile
,,,,,,,,,3693.0,44.0,274.0,1497.0,web
,,,,,,,,,1894.0,0.0,694.0,471.0,web
,,,,,,,,,43144.0,70.0,27042.0,5794.0,mobile
,,,,,,,,,63.0,45.0,0.0,0.0,web
,,,,,,,,,101.0,2.0,16.0,36.0,mobile
,,,,,,,,,9.0,0.0,0.0,6.0,mobile
,,,,,,,,,18.0,0.0,0.0,12.0,web
,,,,,,,,,2245.0,38.0,454.0,707.0,mobile
,,,,,,,,,9148.0,446.0,831.0,3075.0,mobile
,,,,,,,,,116.0,0.0,16.0,31.0,mobile
,,,,,,,,,310.0,0.0,22.0,102.0,mobile
,,,,,,,,,144.0,4.0,2.0,59.0,mobile
,,,,,,,,,2548.0,46.0,981.0,570.0,mobile
,,,,,,,,,34.0,0.0,2.0,22.0,mobile
,,,,,,,,,18.0,0.0,0.0,13.0,mobile
,,,,,,,,,31.0,0.0,10.0,14.0,mobile
,,,,,,,,,19.0,0.0,0.0,12.0,mobile
,,,,,,,,,209.0,10.0,42.0,70.0,mobile
,,,,,,,,,167.0,0.0,44.0,43.0,mobile
,,,,,,,,,525.0,60.0,78.0,146.0,mobile
,,,,,,,,,3680.0,136.0,1605.0,848.0,web
,,,,,,,,,9160.0,292.0,2669.0,2104.0,mobile
,,,,,,,,,13973.0,195.0,4121.0,3564.0,mobile
,,,,,,,,,1674.0,34.0,76.0,1057.0,web
,,,,,,,,,5116.0,88.0,673.0,1528.0,mobile
,,,,,,,,,346.0,6.0,36.0,110.0,mobile
,,,,,,,,,10057.0,0.0,3115.0,2665.0,mobile
,,,,,,,,,168.0,14.0,0.0,25.0,mobile
,,,,,,,,,4307.0,34.0,2346.0,745.0,mobile
,,,,,,,,,28.0,0.0,4.0,16.0,web
,,,,,,,,,27.0,0.0,8.0,13.0,web
,,,,,,,,,455.0,16.0,107.0,152.0,mobile
,,,,,,,,,4783.0,30.0,1252.0,1199.0,mobile
,,,,,,,,,7734.0,12.0,1357.0,2568.0,mobile
,,,,,,,,,6924.0,246.0,1589.0,2366.0,mobile
,,,,,,,,,329.0,0.0,116.0,93.0,mobile
,,,,,,,,,3913.0,10.0,1165.0,1002.0,mobile
,,,,,,,,,2020.0,209.0,434.0,590.0,web
,,,,,,,,,407.0,0.0,82.0,100.0,mobile
,,,,,,,,,9442.0,8.0,225.0,3776.0,mobile
,,,,,,,,,17.0,0.0,2.0,10.0,mobile
,,,,,,,,,881.0,0.0,332.0,176.0,web
,,,,,,,,,4594.0,4.0,132.0,2286.0,web
,,,,,,,,,3518.0,4.0,419.0,1197.0,mobile
,,,,,,,,,247.0,0.0,4.0,94.0,mobile
,,,,,,,,,5967.0,418.0,195.0,2175.0,mobile
,,,,,,,,,4232.0,68.0,840.0,1610.0,web
,,,,,,,,,15608.0,682.0,3415.0,4912.0,mobile
,,,,,,,,,51.0,0.0,8.0,29.0,mobile
,,,,,,,,,990.0,58.0,430.0,211.0,web
,,,,,,,,,22.0,0.0,2.0,14.0,mobile
,,,,,,,,,16.0,0.0,0.0,11.0,mobile
,,,,,,,,,3.0,0.0,0.0,2.0,mobile
,,,,,,,,,33512.0,364.0,14756.0,7866.0,mobile
,,,,,,,,,9079.0,294.0,1670.0,2895.0,mobile
,,,,,,,,,221.0,0.0,0.0,97.0,web
,,,,,,,,,18901.0,90.0,4795.0,5907.0,mobile
,,,,,,,,,1941.0,608.0,493.0,227.0,mobile
,,,,,,,,,778.0,156.0,156.0,143.0,mobile
,,,,,,,,,491.0,2.0,144.0,153.0,web
,,,,,,,,,571.0,204.0,28.0,125.0,mobile
,,,,,,,,,559.0,2.0,129.0,154.0,mobile
,,,,,,,,,81.0,0.0,0.0,39.0,mobile
,,,,,,,,,3182.0,0.0,1129.0,813.0,mobile
,,,,,,,,,157.0,92.0,6.0,26.0,web
,,,,,,,,,96.0,8.0,2.0,31.0,mobile
,,,,,,,,,202.0,0.0,18.0,97.0,web
,,,,,,,,,337.0,0.0,2.0,142.0,mobile
,,,,,,,,,666.0,2.0,80.0,242.0,mobile
,,,,,,,,,82.0,0.0,10.0,39.0,web
,,,,,,,,,1368.0,8.0,334.0,357.0,mobile
,,,,,,,,,31.0,0.0,0.0,21.0,web
,,,,,,,,,1392.0,116.0,220.0,474.0,web
,,,,,,,,,753.0,32.0,154.0,218.0,web
,,,,,,,,,43.0,0.0,6.0,20.0,mobile
,,,,,,,,,3746.0,42.0,880.0,1240.0,mobile
,,,,,,,,,27.0,0.0,6.0,14.0,mobile
,,,,,,,,,381.0,0.0,0.0,158.0,web
,,,,,,,,,2797.0,28.0,1023.0,674.0,mobile
,,,,,,,,,4814.0,100.0,1799.0,1133.0,mobile
,,,,,,,,,48.0,2.0,8.0,23.0,mobile
,,,,,,,,,28353.0,2568.0,7467.0,7910.0,mobile
,,,,,,,,,1660.0,6.0,521.0,461.0,mobile
,,,,,,,,,1485.0,28.0,583.0,359.0,mobile
,,,,,,,,,624.0,4.0,134.0,230.0,mobile
,,,,,,,,,4774.0,49.0,750.0,1811.0,web
,,,,,,,,,3062.0,104.0,700.0,890.0,mobile
,,,,,,,,,2889.0,28.0,599.0,888.0,mobile
,,,,,,,,,11.0,0.0,2.0,6.0,mobile
,,,,,,,,,970.0,42.0,161.0,269.0,mobile
,,,,,,,,,1129.0,0.0,518.0,322.0,mobile
,,,,,,,,,40.0,0.0,15.0,16.0,mobile
,,,,,,,,,6700.0,8.0,1030.0,2240.0,mobile
,,,,,,,,,1377.0,110.0,126.0,453.0,mobile
,,,,,,,,,2767.0,42.0,554.0,975.0,web
,,,,,,,,,16498.0,291.0,2511.0,6099.0,web
,,,,,,,,,79.0,8.0,14.0,29.0,mobile
,,,,,,,,,514.0,0.0,4.0,231.0,mobile
,,,,,,,,,14.0,0.0,0.0,5.0,mobile
,,,,,,,,,35.0,14.0,4.0,9.0,mobile
,,,,,,,,,1605.0,2.0,83.0,630.0,mobile
,,,,,,,,,270.0,0.0,58.0,88.0,mobile
,,,,,,,,,42.0,0.0,7.0,23.0,mobile
,,,,,,,,,208.0,6.0,8.0,83.0,mobile
,,,,,,,,,61.0,2.0,2.0,30.0,web
,,,,,,,,,8.0,0.0,0.0,0.0,web
,,,,,,,,,56.0,0.0,18.0,24.0,web
,,,,,,,,,3332.0,25.0,817.0,1043.0,web
,,,,,,,,,533.0,0.0,95.0,179.0,mobile
,,,,,,,,,26.0,0.0,0.0,16.0,web
,,,,,,,,,3064.0,524.0,556.0,658.0,mobile
,,,,,,,,,10.0,0.0,0.0,7.0,mobile
,,,,,,,,,19.0,0.0,4.0,10.0,mobile
,,,,,,,,,2443.0,40.0,639.0,668.0,mobile
,,,,,,,,,186.0,0.0,44.0,60.0,mobile
,,,,,,,,,5463.0,419.0,1482.0,1659.0,web
,,,,,,,,,226.0,0.0,24.0,87.0,mobile
,,,,,,,,,21.0,0.0,0.0,14.0,mobile
,,,,,,,,,2053.0,110.0,643.0,391.0,mobile
,,,,,,,,,75.0,0.0,16.0,30.0,mobile
,,,,,,,,,403.0,0.0,228.0,75.0,mobile
,,,,,,,,,46.0,0.0,16.0,20.0,web
,,,,,,,,,1042.0,0.0,318.0,285.0,web
,,,,,,,,,3748.0,322.0,880.0,1189.0,mobile
,,,,,,,,,782.0,4.0,189.0,228.0,mobile
,,,,,,,,,153.0,6.0,10.0,60.0,mobile
,,,,,,,,,24.0,0.0,2.0,14.0,mobile
,,,,,,,,,128.0,0.0,6.0,56.0,mobile
,,,,,,,,,583.0,0.0,64.0,208.0,mobile
,,,,,,,,,979.0,0.0,224.0,427.0,web
,,,,,,,,,38.0,0.0,2.0,23.0,mobile
,,,,,,,,,2161.0,0.0,389.0,749.0,mobile
,,,,,,,,,68.0,0.0,4.0,33.0,mobile
,,,,,,,,,3979.0,402.0,461.0,1021.0,mobile
,,,,,,,,,149.0,0.0,4.0,55.0,web
,,,,,,,,,32081.0,575.0,4670.0,11178.0,mobile
,,,,,,,,,2374.0,4.0,1267.0,397.0,mobile
,,,,,,,,,979.0,8.0,243.0,265.0,mobile
,,,,,,,,,1735.0,96.0,339.0,456.0,mobile
,,,,,,,,,984.0,10.0,287.0,225.0,mobile
,,,,,,,,,42.0,0.0,12.0,20.0,mobile
,,,,,,,,,63.0,30.0,0.0,14.0,mobile
,,,,,,,,,45.0,0.0,0.0,25.0,mobile
,,,,,,,,,791.0,2.0,372.0,155.0,web
,,,,,,,,,120.0,0.0,32.0,51.0,web
,,,,,,,,,13.0,0.0,0.0,8.0,web
,,,,,,,,,4494.0,13.0,585.0,1487.0,mobile
,,,,,,,,,24.0,0.0,2.0,12.0,web
,,,,,,,,,22.0,0.0,4.0,12.0,mobile
,,,,,,,,,2292.0,2.0,300.0,968.0,web
,,,,,,,,,45.0,0.0,12.0,21.0,mobile
,,,,,,,,,6636.0,10.0,1147.0,2435.0,mobile
,,,,,,,,,502.0,2.0,60.0,152.0,mobile
,,,,,,,,,6561.0,15.0,1002.0,2777.0,web
,,,,,,,,,2859.0,40.0,865.0,740.0,mobile
,,,,,,,,,2085.0,34.0,413.0,729.0,mobile
,,,,,,,,,3244.0,76.0,186.0,1175.0,mobile
,,,,,,,,,16697.0,226.0,7547.0,3511.0,mobile
,,,,,,,,,274.0,4.0,14.0,102.0,mobile
,,,,,,,,,3338.0,30.0,1015.0,935.0,mobile
,,,,,,,,,193.0,4.0,10.0,79.0,mobile
,,,,,,,,,39.0,0.0,6.0,20.0,web
,,,,,,,,,3369.0,45.0,556.0,1590.0,web
,,,,,,,,,23.0,0.0,2.0,14.0,mobile
,,,,,,,,,2385.0,32.0,369.0,764.0,mobile
,,,,,,,,,2462.0,0.0,235.0,767.0,web
,,,,,,,,,663.0,12.0,133.0,173.0,mobile
,,,,,,,,,905.0,2.0,250.0,265.0,mobile
,,,,,,,,,11147.0,696.0,2303.0,3156.0,mobile
,,,,,,,,,21.0,0.0,0.0,14.0,mobile
,,,,,,,,,26.0,0.0,2.0,17.0,web
,,,,,,,,,2700.0,54.0,922.0,730.0,web
,,,,,,,,,374.0,7.0,0.0,162.0,web
,,,,,,,,,910.0,76.0,202.0,174.0,mobile
,,,,,,,,,36.0,0.0,2.0,20.0,web
,,,,,,,,,479.0,0.0,130.0,120.0,mobile
,,,,,,,,,606.0,10.0,125.0,189.0,mobile
,,,,,,,,,96.0,0.0,28.0,33.0,mobile
,,,,,,,,,743.0,0.0,205.0,235.0,mobile
,,,,,,,,,43.0,0.0,4.0,9.0,web
,,,,,,,,,41.0,6.0,2.0,15.0,mobile
,,,,,,,,,42.0,0.0,6.0,20.0,mobile
,,,,,,,,,212.0,0.0,19.0,97.0,mobile
,,,,,,,,,413.0,20.0,74.0,122.0,mobile
,,,,,,,,,953.0,0.0,352.0,339.0,web
,,,,,,,,,2776.0,12.0,256.0,1278.0,web
,,,,,,,,,3780.0,22.0,688.0,1363.0,web
,,,,,,,,,2889.0,32.0,173.0,1060.0,web
,,,,,,,,,17.0,0.0,0.0,12.0,mobile
,,,,,,,,,340.0,104.0,52.0,74.0,web
,,,,,,,,,42.0,0.0,6.0,20.0,mobile
,,,,,,,,,43.0,2.0,14.0,14.0,web
,,,,,,,,,27.0,0.0,6.0,15.0,mobile
,,,,,,,,,368.0,0.0,84.0,103.0,mobile
,,,,,,,,,3.0,0.0,0.0,2.0,mobile
,,,,,,,,,17385.0,256.0,2683.0,5775.0,mobile
,,,,,,,,,1000.0,8.0,174.0,322.0,mobile
,,,,,,,,,4439.0,26.0,687.0,1426.0,mobile
,,,,,,,,,24.0,0.0,6.0,12.0,mobile
,,,,,,,,,201.0,42.0,17.0,48.0,mobile
,,,,,,,,,654.0,8.0,187.0,185.0,mobile
,,,,,,,,,90.0,2.0,31.0,27.0,web
,,,,,,,,,34.0,0.0,2.0,22.0,mobile
,,,,,,,,,18.0,0.0,0.0,12.0,web
,,,,,,,,,321.0,8.0,8.0,123.0,mobile
,,,,,,,,,22.0,0.0,0.0,14.0,web
,,,,,,,,,26698.0,780.0,4400.0,8294.0,mobile
,,,,,,,,,25.0,0.0,4.0,12.0,web
,,,,,,,,,22.0,0.0,2.0,12.0,web
,,,,,,,,,628.0,4.0,203.0,175.0,mobile
,,,,,,,,,19.0,0.0,0.0,13.0,mobile
,,,,,,,,,138.0,0.0,20.0,51.0,mobile
,,,,,,,,,40087.0,2957.0,13232.0,8916.0,mobile
,,,,,,,,,14175.0,53.0,2144.0,4720.0,web
,,,,,,,,,1930.0,0.0,91.0,1095.0,web
,,,,,,,,,264.0,0.0,4.0,148.0,mobile
,,,,,,,,,27.0,0.0,8.0,12.0,web
,,,,,,,,,3.0,0.0,0.0,2.0,web
,,,,,,,,,15.0,0.0,0.0,6.0,mobile
,,,,,,,,,4516.0,20.0,1356.0,1324.0,mobile
,,,,,,,,,251.0,0.0,74.0,83.0,mobile
,,,,,,,,,1373.0,0.0,138.0,533.0,mobile
,,,,,,,,,101.0,70.0,0.0,0.0,web
,,,,,,,,,2979.0,14.0,72.0,1155.0,mobile
,,,,,,,,,2011.0,24.0,581.0,514.0,mobile
,,,,,,,,,31.0,0.0,0.0,21.0,web
,,,,,,,,,2143.0,12.0,402.0,597.0,mobile
,,,,,,,,,29.0,0.0,6.0,14.0,web
,,,,,,,,,3906.0,170.0,928.0,1188.0,web
,,,,,,,,,29.0,0.0,4.0,17.0,mobile
,,,,,,,,,39.0,0.0,2.0,18.0,mobile
,,,,,,,,,101.0,0.0,2.0,45.0,mobile
,,,,,,,,,18.0,0.0,0.0,12.0,mobile
,,,,,,,,,9.0,0.0,0.0,5.0,mobile
,,,,,,,,,113.0,5.0,0.0,44.0,web
,,,,,,,,,22.0,0.0,4.0,12.0,mobile
,,,,,,,,,495.0,0.0,124.0,168.0,mobile
,,,,,,,,,1577.0,46.0,255.0,470.0,web
,,,,,,,,,2316.0,45.0,568.0,722.0,web
,,,,,,,,,3027.0,176.0,380.0,1254.0,web
,,,,,,,,,1392.0,0.0,306.0,583.0,web
,,,,,,,,,967.0,4.0,207.0,368.0,mobile
,,,,,,,,,1407.0,26.0,362.0,425.0,mobile
,,,,,,,,,103.0,0.0,2.0,47.0,web
,,,,,,,,,3502.0,50.0,1441.0,721.0,mobile
,,,,,,,,,996.0,6.0,106.0,452.0,web
,,,,,,,,,21.0,0.0,2.0,14.0,mobile
,,,,,,,,,4658.0,14.0,630.0,1567.0,mobile
,,,,,,,,,3043.0,178.0,647.0,889.0,mobile
,,,,,,,,,20.0,0.0,2.0,12.0,mobile
,,,,,,,,,21.0,0.0,0.0,14.0,mobile
,,,,,,,,,3140.0,222.0,583.0,984.0,mobile
,,,,,,,,,55.0,18.0,0.0,14.0,mobile
,,,,,,,,,37.0,0.0,12.0,17.0,web
,,,,,,,,,3671.0,146.0,462.0,1228.0,web
,,,,,,,,,5261.0,1533.0,745.0,1108.0,web
,,,,,,,,,5552.0,2511.0,368.0,1174.0,web
,,,,,,,,,2367.0,18.0,671.0,645.0,mobile
,,,,,,,,,23.0,0.0,4.0,13.0,web
,,,,,,,,,379.0,0.0,82.0,126.0,mobile
,,,,,,,,,32878.0,426.0,4988.0,9430.0,web
,,,,,,,,,7000.0,1331.0,2455.0,1245.0,mobile
,,,,,,,,,23.0,0.0,2.0,15.0,web
,,,,,,,,,16834.0,436.0,4207.0,5098.0,mobile
,,,,,,,,,642.0,0.0,159.0,196.0,mobile
,,,,,,,,,9.0,0.0,0.0,6.0,mobile
,,,,,,,,,640.0,4.0,78.0,227.0,mobile
,,,,,,,,,2572.0,16.0,368.0,965.0,web
,,,,,,,,,57.0,8.0,14.0,19.0,mobile
,,,,,,,,,1178.0,6.0,12.0,476.0,mobile
,,,,,,,,,20.0,0.0,2.0,12.0,web
,,,,,,,,,574.0,10.0,22.0,194.0,mobile
,,,,,,,,,14469.0,356.0,4392.0,3264.0,mobile
,,,,,,,,,1208.0,18.0,440.0,315.0,mobile
,,,,,,,,,24.0,0.0,6.0,12.0,mobile
,,,,,,,,,737.0,2.0,281.0,184.0,mobile
,,,,,,,,,1064.0,4.0,382.0,297.0,web
,,,,,,,,,1688.0,76.0,223.0,561.0,mobile
,,,,,,,,,190.0,0.0,94.0,33.0,mobile
,,,,,,,,,20.0,0.0,4.0,11.0,mobile
,,,,,,,,,32.0,0.0,0.0,20.0,mobile
,,,,,,,,,27.0,0.0,10.0,11.0,mobile
,,,,,,,,,21.0,0.0,2.0,13.0,mobile
,,,,,,,,,42.0,0.0,4.0,28.0,mobile
,,,,,,,,,45.0,0.0,4.0,24.0,mobile
,,,,,,,,,103.0,0.0,22.0,40.0,mobile
,,,,,,,,,4280.0,76.0,1641.0,995.0,mobile
,,,,,,,,,2137.0,150.0,470.0,666.0,web
,,,,,,,,,149.0,0.0,4.0,57.0,mobile
,,,,,,,,,149.0,4.0,4.0,51.0,mobile
,,,,,,,,,28128.0,127.0,4385.0,10501.0,web
,,,,,,,,,920.0,38.0,450.0,147.0,mobile
,,,,,,,,,339.0,0.0,100.0,88.0,mobile
,,,,,,,,,10.0,0.0,0.0,7.0,web
,,,,,,,,,12158.0,514.0,1346.0,4087.0,web
,,,,,,,,,32.0,0.0,8.0,16.0,web
,,,,,,,,,2116.0,118.0,221.0,788.0,mobile
,,,,,,,,,1037.0,70.0,216.0,279.0,mobile
,,,,,,,,,14.0,0.0,0.0,10.0,mobile
,,,,,,,,,46.0,0.0,2.0,35.0,web
,,,,,,,,,35.0,0.0,4.0,21.0,web
,,,,,,,,,16.0,8.0,0.0,0.0,web
,,,,,,,,,32.0,0.0,0.0,19.0,mobile
,,,,,,,,,11713.0,518.0,4371.0,2339.0,mobile
,,,,,,,,,26.0,0.0,0.0,18.0,web
,,,,,,,,,8628.0,2622.0,4817.0,159.0,mobile
,,,,,,,,,236.0,0.0,38.0,28.0,mobile
,,,,,,,,,7910.0,134.0,6240.0,563.0,mobile
,,,,,,,,,203.0,0.0,69.0,57.0,mobile
,,,,,,,,,4440.0,52.0,1264.0,1385.0,web
,,,,,,,,,427.0,44.0,16.0,144.0,mobile
,,,,,,,,,206.0,0.0,61.0,68.0,mobile
,,,,,,,,,3342.0,222.0,714.0,1351.0,web
,,,,,,,,,717.0,38.0,12.0,291.0,mobile
,,,,,,,,,322.0,20.0,85.0,89.0,mobile
,,,,,,,,,301.0,32.0,24.0,106.0,mobile
,,,,,,,,,1971.0,138.0,454.0,640.0,mobile
,,,,,,,,,467.0,20.0,150.0,136.0,mobile
,,,,,,,,,26.0,0.0,4.0,15.0,mobile
,,,,,,,,,216.0,6.0,16.0,82.0,mobile
,,,,,,,,,506.0,0.0,163.0,147.0,mobile
,,,,,,,,,2657.0,39.0,501.0,843.0,web
,,,,,,,,,2036.0,18.0,633.0,459.0,mobile
,,,,,,,,,28.0,0.0,2.0,19.0,mobile
,,,,,,,,,34.0,0.0,4.0,20.0,mobile
,,,,,,,,,29.0,0.0,6.0,16.0,mobile
,,,,,,,,,133.0,4.0,40.0,39.0,mobile
,,,,,,,,,2581.0,4.0,646.0,783.0,mobile
,,,,,,,,,42.0,0.0,2.0,24.0,mobile
,,,,,,,,,12.0,0.0,0.0,8.0,mobile
,,,,,,,,,37.0,0.0,4.0,22.0,mobile
,,,,,,,,,2928.0,118.0,1054.0,595.0,mobile
,,,,,,,,,32.0,0.0,2.0,20.0,web
,,,,,,,,,1979.0,86.0,304.0,572.0,mobile
,,,,,,,,,23.0,0.0,2.0,14.0,mobile
,,,,,,,,,1158.0,183.0,290.0,228.0,mobile
,,,,,,,,,2129.0,152.0,606.0,563.0,mobile
,,,,,,,,,154.0,0.0,38.0,53.0,mobile
,,,,,,,,,14.0,0.0,2.0,8.0,mobile
,,,,,,,,,921.0,152.0,171.0,169.0,mobile
,,,,,,,,,1072.0,44.0,222.0,309.0,mobile
,,,,,,,,,14352.0,169.0,3798.0,4529.0,web
,,,,,,,,,123.0,0.0,6.0,52.0,mobile
,,,,,,,,,189.0,0.0,27.0,64.0,mobile
,,,,,,,,,24.0,0.0,0.0,16.0,web
,,,,,,,,,758.0,2.0,175.0,248.0,mobile
,,,,,,,,,716.0,12.0,46.0,56.0,mobile
,,,,,,,,,2615.0,92.0,656.0,716.0,mobile
,,,,,,,,,2075.0,87.0,632.0,537.0,mobile
,,,,,,,,,9101.0,25.0,2968.0,2316.0,web
,,,,,,,,,114.0,0.0,32.0,49.0,mobile
,,,,,,,,,20.0,0.0,2.0,12.0,mobile
,,,,,,,,,28.0,0.0,6.0,15.0,mobile
,,,,,,,,,1823.0,36.0,244.0,778.0,web
,,,,,,,,,19528.0,133.0,933.0,14846.0,web
,,,,,,,,,1005.0,0.0,346.0,278.0,mobile
,,,,,,,,,22.0,0.0,4.0,12.0,web
,,,,,,,,,20.0,0.0,2.0,12.0,mobile
,,,,,,,,,12467.0,0.0,2005.0,4638.0,mobile
,,,,,,,,,198.0,12.0,32.0,68.0,mobile
,,,,,,,,,92.0,0.0,0.0,44.0,mobile
,,,,,,,,,2150.0,0.0,430.0,658.0,mobile
,,,,,,,,,922.0,67.0,167.0,307.0,web
,,,,,,,,,23.0,0.0,2.0,14.0,web
,,,,,,,,,44.0,2.0,8.0,21.0,web
,,,,,,,,,1251.0,2.0,582.0,269.0,mobile
,,,,,,,,,13432.0,174.0,4280.0,4306.0,mobile
,,,,,,,,,188.0,0.0,30.0,72.0,mobile
,,,,,,,,,705.0,6.0,2.0,284.0,mobile
,,,,,,,,,5302.0,56.0,3033.0,931.0,web
,,,,,,,,,2115.0,6.0,843.0,426.0,mobile
,,,,,,,,,6599.0,16.0,1911.0,1848.0,mobile
,,,,,,,,,47.0,0.0,4.0,10.0,mobile
,,,,,,,,,525.0,12.0,2.0,205.0,mobile
,,,,,,,,,20.0,0.0,2.0,12.0,mobile
,,,,,,,,,3059.0,6.0,1587.0,521.0,mobile
,,,,,,,,,61.0,0.0,6.0,24.0,web
,,,,,,,,,10815.0,170.0,7881.0,1076.0,mobile
,,,,,,,,,1004.0,18.0,70.0,424.0,web
,,,,,,,,,43.0,0.0,6.0,24.0,web
,,,,,,,,,10855.0,706.0,1352.0,3079.0,web
,,,,,,,,,2711.0,14.0,914.0,677.0,mobile
,,,,,,,,,51.0,0.0,6.0,30.0,mobile
,,,,,,,,,3563.0,38.0,272.0,1333.0,mobile
,,,,,,,,,21.0,0.0,2.0,13.0,mobile
,,,,,,,,,1798.0,62.0,262.0,700.0,web
,,,,,,,,,3.0,0.0,0.0,2.0,mobile
,,,,,,,,,24.0,0.0,6.0,12.0,mobile
,,,,,,,,,709.0,0.0,109.0,230.0,mobile
,,,,,,,,,61.0,0.0,4.0,24.0,mobile
,,,,,,,,,1154.0,8.0,382.0,274.0,mobile
